text,label
"오늘은 누나 사진 없나...? ㅎㅎ 보구싶은데 [SEP] 너와 언니가 친구가 된 이유가 언니의 사진을 보려고 하는 거라면, 더 이상 나에게 메시지를 보내지 마. [SEP] 는 진실하고 선한 사람을 좋아해요. 그런데 당신은 계속 내 사진을 요구해서 굉장히 불쾌하고, 불편해요. [SEP] 제가 이미 말씀드렸잖아요. 당신이 자주 사진을 공유하면, 저도 자주 공유할거라고요. 당신이 제가 하는 말을 이해하지 못하나요? [SEP] 미안해요 진정해요 [SEP] 당신이 예뻐서 그랬어요 [SEP] 내가 예쁘다고 매일 사진을 보내야 할 의무가 있나요? [SEP] 그럴 의무는 없는데 그냥 제가 너무 보고 싶었어요 [SEP] 조금 진정해주시겠어요? 제가 잘못했어요 [SEP] 오류를 개선할 수 있기를 바랍니다. [SEP] 알겠습니다.",1
추천인으로 초대했어 [SEP] 추천인 코드가 뭐야 [SEP] JHzttE [SEP] 여기 그리고 방제는 민지야 [SEP] 방송방 들어왔어? [SEP] 아니 [SEP] 사이트 존나 수상하다 [SEP] 잉? [SEP] 방송방 들어왔어? [SEP] 됐다 [SEP] 닉네이 뭐야? [SEP] 안들어간다,1
"오늘도 공부하는거야? [SEP] 오늘은근데 [SEP] 지금 집에 가고있어ㅋㅋㅋㅋ [SEP] 아 난 답답하구 골치아파미치겠어 귀국전에도 아빠가 또 이렇게 날 속썩이는구나 하ㅠ [SEP] 왜 [SEP] 무슨일이야? [SEP] 그게 하 [SEP] 내가 작년에 취직전에 집안사정때메 잠깐 방송플랫폼에서 했었거든 ,,, [SEP] 근데 금요일까지 지금 저기서 앱출시한다면서 정산처리 들어간다는데. 회원정도랑 안에코인이랑 싹다 정리는 한대서 지금 빼가라는데 못빼고있어ㅠㅠㅠ [SEP] 아빠가 하ㅜㅜㅜ 이말은 민망해서 어케할지.. [SEP] 아",1
"you are the one i love. [SEP] I love you so much [SEP] yeah, I think so, too [SEP] Do you love me. [SEP] you make me too shy :) [SEP] you are my happiness. I love you",1
"주로 어느 코인을 보유하시는가요. [SEP] 지난달 BTC가 3만 5000달러 넘게 폭등해 23만 달러 가량을 벌어들였습니다. [SEP] 저는 동전을 오래 가지고 있지 않습니다. 단지 외삼촌이 제공한 정보에 근거하여 단기 거래를 할 뿐입니다. [SEP] 와우, 우리 동네 아파트 한 채를 벌었네요. 프로이십니다. [SEP] 코인 특성상 단기거래가 옳긴하죠. 믿을 만하 리딩만 있으면 금상천화죠 [SEP] 월가에서 35년간 근무한 외삼촌은 10년 넘게 암호화폐르 ㄹ연구하고 있고, 외삼촌은 전문 암호화폐 분석팀을 꾸렸는데 그중에는 세계 각지에서 온 엘리트들이 있습니다 전문적인 일을 전문적인 사람에게 맡깁니다. [SEP] 와, 좋은 정보 공유 부탁해용^^",1
아니 예전에 제가 외국 생활할때 심심하기도 하고 외롭기도 해서 친구 추천으로 [SEP] 네 [SEP] 좀 많이 충전했느데 [SEP] 알고 보니 남성회원은 환불이 안된다고 하더라고요ㅜㅜ [SEP] 이거 얼만지 아라요?,1
"나의 삼촌은 ******의 ********에서 10년의 경력을 갖고 있습니다~^^ [SEP] 우~와~ [SEP] 우리 삼촌이 보기에는 우리가 버는 돈이 아주 적다ㅠㅠㅠ [SEP] 저는 그래프를 봐도 몰라 언제 상승할지, 언제하락할지ㅎㅎ [SEP] 그러니 우리는 삼촌이 준 기회를 더욱 붙잡아야 해~^^",1
안녕하세요 친구 추가해 주세요 한국에 관심 많아요 연락 기다릴께요....,1
나 큰일났다 ... [SEP] 하 지금 멘탈이나갔어ㅠㅠ [SEP] 쌩돈 3000만원 버리게생겼어~ [SEP] 어????? [SEP] 무슨 일이야!? [SEP] 나전에 프랑스에서 외롭고 심심해서 한국채팅 사이트 가입한거 있는데 [SEP] 어 [SEP] 한화 4000만원정도 충전했었는 방금 확인하니깐 쓰고 남은거 포인트 300만개쯤 남았는데 이거 환전하면 한국돈 3000만원이야,1
나는 그들이 매우 열심히 일했다고 생각한다. 나는 그들을 매우 존경한다. [SEP] 아버지는 선생님이시고 어머니는 병원에 다니셨다. 그들은 둘 다 내가 교육을 잘 받을 수 있도록 열심히 일한다. [SEP] 내 아버지는 친구의 결혼기념일을 마치고 돌아오는 길에 교통사고로 돌아가셨다.,1
"저는 미국 시카고에서 온 @@@@입니다. 현재 시리아 다마스쿠수에 1년 동안 살고 있습니다. [SEP] @ [SEP] 당신은 어느 도시에서 왔습니까 [SEP] @@@@@ [SEP] 우와. 음, 저도 그렇게 생각했어요. 제 아버지는 다마스쿠스 시리아 출신이고 어머니는 한국 출신이지만, 저는 불과 10살 때 집 화재로 부모님을 잃었고, 그 사건이 일어난 순간, 저느 ㄴ형제나 친척이 없고, 그래서 더 강한 군인으로 자랐습니다.",1
보내 주시면 전표 또는 지불 전표를 보내주십시오. 관리자가 오후에 알맞은 시간에 외교관을 보내기로 동의하기 전에 매니저에게 요청할 것입니다. [SEP] 움직일수없어니너가사람보내 [SEP] 다른사람못믿어 [SEP] 내 사랑은 나를 믿는다. 문제는 단지 10.000.000이다. 한국은 나를 믿는,1
"오빠, 지금 총자산이 약 6억 5000만 원 정도 되세요. [SEP] 네가 대출금을 상환한 후에, 너는 언제든지 이 돈을 찾을 수 있다. [SEP] 내가 더 많이 벌었기 때문에 기억이 안 나 [SEP] 네? 왜 그런 생각을 했죠? [SEP] 나는 이미 이렇게 오래 했으니, 나는 이것에 대해 잘 안다. [SEP] 만약 제가 이것에 자신이 없다면, 저는 당신에게 시키지 않을 것입니다.",1
[국외발신] 저 18살 댄스연습생 박하은이에요 12만 원이면 데이트 한번 할수 있어요,1
"안녕하세요! 어떻게 친구 추천 목록에 있나요? [SEP] 왜 메시지를 안 봤어? 핸드폰이 녹았어? [SEP] 읽고 답하지 않는 게 예의가 없긴 하지만, 에이미는 그래도 너의 즐거운 금요일을 바래! [SEP] 읽고 답하지 않아도 불편하지 않아. 그래도 에이미는 토요일 행복하게 보내길 바래!",1
[국외발신] 제가 한국으로 여행을 가는데 제 친구가 가이드 해줄 수 있다고 하는데 맞나요? 내꺼: LINE:txx1688,1
"[국외발신] 저는 22세, 키 165cm, 36D입니다. [열정 8시간] 내 사진 좀 보세요. +LINE: ID:",1
Hello beautiful [SEP] How are you doing [SEP] you are so beautiful [SEP] whrere are you from,1
연락드리게 되어 반갑습니다~~ 서로의 게시물을 공유할 수 있는^^,1
[국외발신] 오빠 1박은 아무 제한 없이 8만원이면 돼요 제 LINE(    )제 사진을 볼 수 있어,1
[국제발신] 5월 25일 한국 도착 예정입니다. 그 시간 공항에서 만나주실 수 있나요? 새 LINE: wm9088,1
안녕하세요~ 맞팔 고마워용~!! [SEP] 반갑습니다 [SEP] 반가워요!!ㅎㅎ @@@이라고 해요~ [SEP] 저 외국 오래살아 금방 한국에 왔거든요!!~ 친하게 지내요ㅎㅎㅎㅎ,1
안녕하세요 [SEP] 누구세요? [SEP] 만나서 반가워요 [SEP] 내 이름은 킴 가드너입니다. [SEP] 이름 뭐에요 [SEP] 최민수입니다 [SEP] 당신은 훌륭한 이름을 가지고 있습니다 [SEP] 어디서 오셨나요 [SEP] 부산에서 왔습니,1
"하지만 너는 보내줬다 [SEP] 알았어 용서할게 내 사랑 [SEP] 나를 사랑하기 때문에 [SEP] 그래, 난 당신을 사랑합니다 [SEP] 섹스 잘하나요? [SEP] 내 사랑, 내가 사직할 수 있도록 지금 Google Play 카드를 주세요 [SEP] 내가 돌아오면 걱정하지 마세요. [SEP] 지금 사장들과 미팅이 있다 [SEP] 미팅을 가야한다 [SEP] 나를 기다려달",1
Whatsapp 또는 행 아웃 [SEP] 우리는 거기에서 더 이야기 할 수 있습니다 [SEP] Whatsapp이 무엇인지 잘 모릅니다 [SEP] 나는 항상 Instagram을 사용하여 메시징을 사용하지 않습니다. [SEP] 아 그렇군요! [SEP] 그럼 무슨 메시징을 사용하나요?? [SEP] 행 아웃을 다운로드하여 좋은 대화를 나누세요,1
오빠 나 숫자게임 같은 거 하는데 같이 할래? [SEP] 어어 뭔데 재미썽? ㅋㅋ [SEP] 엉ㅋㅋㅋ 이사이트로 들어와봐,1
좋은 아침이야 자기. 난 그냥 당신이 내가 당신을 위해 관심을 얼마나 알고 싶어. 당신은 내 생각에 항상있어. 놀라운 하루 되세요. [SEP] 지금 치료중 [SEP] 당신의 건강 상태는 어떻습니까? [SEP] 아주 안좋아서 ~ 가게 팔았다 그래서 가게 팔돈 3억 팔았다 돈은 낼 준비 완료,1
허니! 나 자신과 다른 병사들 이라크 정부로부터 보상을 받았다 이 돈의총량 약 3천만달러입니다 기지 캠프에 월별 검사가 있기 때문에 보관할 수 없습니다 당신은 내가 지구상에 가지고 있는 유일한 사람입니다 나는 돈을 트렁크 박스에 포장했고 보안상의 이유로 적절히 밀봉되어 있습니다 배송회사를 통해 배달할테니 돈을 지킬 수 있게 도와주십시오 당신이 절 실망시키지 않을 것이라고 약속해줬으면 합니다,1
"좋아, 내가 얼마 전에야 사이트에 합류했다. 그래서 제가 좋아하느 ㄴ이름 주 하나이기 때문에 당신의 이름으로 그룹을 검색하고 당신은 어필합니다. 내가 화나게하면 난 아직도 사과 해요 [SEP] 이름 뭐라고 검색했는데? [SEP] 디엉이",1
난 부끄러워서 보낼 수 없어 [SEP] 부끄러워하지 말고 내가 당신의 몸을 좋아한다고 믿으십시오. 나의 함께 자유 로워주십시오. 부끄러워하지 마세요 다만 저에게 당신의 뜨거운 섹시한 사진을 보낼수 있습니다. 나는 곧 한국에 올 것이다. 우리는 우리 삶의 최고를 만나고 즐겁게 지낼 것입니다. [SEP] 어이 미소양반 한국에 언제오냐? [SEP] 12 월. 난 당신이 사진을 전송하고 싶지 않은 추측,1
"안녕 [SEP] 누구세영 [SEP] 나는 친구이고 이름은 Dan 여기서 만나서 반가워요 너 이름이 뭐니? [SEP] 안녕하세요 저는 디엉이입니다. How did you find this chat room? [SEP] Okay, I was playing on your search when I found you are and decided to send you a message I hope we can be friends [SEP] How can you find this chat room? What kind of Korean did you type?",1
친애하는 친구 안녕 오늘은 어때? [SEP] 누구세요 [SEP] 당신의 응답을 주셔서 감사합니다 제이름은 조 모랄레스입니다. 당신의 이름도 무엇입니가? 저는 외로고 지루해서 일반 검색을 하기로 결정했고 프로필을 찾아서 인사하기로 결정했습니다 응답 해 주셔서 감사합니다. 괜찮 으세요?,1
"안녕하세요, 좋은 온라인으로 당신을 충족합니다. 내 이름은 웨이입니다, 어떻게 지내세요? [SEP] 느규? [SEP] 나는 오프닝 채팅에서 당신의 아름다운 프로필 사진을 보았고 당신을 추가하기로 결정했습니다.  내가 화나가게했다면 미안해. [SEP] 이거 아무도 모르는 오픈프로필 채팅방이고 이름도 이상한 한국어라 검색해서 들어올리가 없는데 어떻게 알고온거지?",1
이 쇼핑몰 건수 처리만해줘 [SEP] 내가? 할 수 있어? [SEP] 어어 알바비 쳐줄께 여기 만 해줘,1
나 코인하는데 투자 좀 해줘 [SEP] 얼마정도? [SEP] 음 뭐 적당히?/ [SEP] 50만원 넣었어 우리 주말에 만나는 거지? [SEP] 아 나 주말에 일이 생겨서. ㅜㅜ 다음에 만나자,1
베트남 사람이고 시아누크빌에서 감금 당하고 있어.. [SEP] 헐 괜찮아?? [SEP] 너가 여기로 돈을 보내주면 나는 살수있어 살려줘...,1
이 게임을 얼마나 해봤어요? [SEP] 어제 처음했어요 [SEP] 나는 이게임을 시작했습니다. 이 게임은 빠르게 업그레이드 하기 위해 비용이 들까요? [SEP] 네 돈을 사용하면 빠르게 업그레이드 할 수 있어요,1
내 이름은 치미 입니다. 이름을 말씀해주시겠습니까? [SEP] 내이름도 모른단 말인가.. 정녕나의 친구가 맞는가 네 이름을 말해보거라 네 이름부터 밝혀야 나의 이름도 밝힐지니...,1
"혹시 레오버넷이라는 곳 알앙? [SEP] 아니? 그게 뭐야 [SEP] 세계 3대 광고 마케팅 회사야 네이버에 쳐두 나오더랑 ! [SEP] 응응 [SEP] 이게 여행, 숙밥업소 호텔 이다보니까 커플기리 해야하는 미션이라 커플인증을 받아야 할수있는 거랭.. 오빠랑 같이 커플인증 하구 커플미션하려구 하는데 어때?!",1
환급여부를 떠나서 누군지도 모르는 사람에게 선입금을 한다는 건 너무 무모한짓^^ 나 그정도는 바보는 아니란다 [SEP] 오빠 무슨 그런마을해 [SEP] 그럼 너돈으로 먼저 해봐 난니 연락처도 모르고 이름만아는대? [SEP] 내가 먼저 입금하면 할거야?,1
우리가 선결제한다고? [SEP] 우웅 미션완료 하면환급 되는 구조야 [SEP] 우리가 실제로 다녀온 것처럼해야 했어 [SEP] 선결제하는거야 미션이 유료미션도 있는뎅 무료가 더많다고 했어 [SEP] 선결제는 너무 위험하네^^ 우리가 실제로 아는 사이도 아니,1
만나서 반가워요 나는 다음 달에 한국으로 여행을 갈 계획이고 한국 친구를 사귀고 싶습니다. 우리는 좋은 친구가 될 수 있을까 [SEP] 다음달에 오시는군요 [SEP] yes [SEP] 친구가 될 수 있을지도요,1
"수고했어. 오빠 저녁먹었어? 나는 네가 도웅밍 필요해, 혼자 일하는 것은 매우 피곤하다고 생각해. [SEP] 맞아 혼자 일하는 건 할짓이 못되는 것 같아. 니가 좀 도와줄래? [SEP] 네, 한 사람의 일은 매우 피곤합니다. 물론 친구 사이에 필요한 것은 서로 돕는 것잉ㅂ니다. 제가 몇 가지 조언을 해드릴 수 있습니다.",1
좋은 오후 입니다~ 남한과 북한이 전쟁을 시작하는 것 같다고 들었습니다. 사실인가요? [SEP] 사실이예요. 저도 남쪽으로 피난가야할것같아요 [SEP] 현재 대한ㄴ민국의 상황은 매우 심각한 것 같습니다~ 전쟁이 나면 결국 국민은 고통을 겪게 됩니다. [SEP] 곧 일본으로 피난갈 것 같요. [SEP] 일본에 오신 것을 진심으로 환영합니다.,1
"그만큼 부지런하고 부지런해야 합니다. 당신은 
너누 쉽고 이해합니다 나는
당신을 더 알고 싶습니다
당신은 몇 살입니까? [SEP] 65살입니다 [SEP] 당신은 당신의 나이에 매우 달콤하고 아름답게 보입니다.
당신은 나보다 나이가 많고, 나는 42세입니다. [SEP] 사진은 20로 보이는데 [SEP] 좋은 식단과 운동을 해서 나이보다 어려보인다는 분들이 많은데요.. 건강을 유지하려고 노력합니다.. 너 스스로 운동하니? [SEP] 스스로 운동하지 [SEP] 그것은 우리의 건강에 매우 중요합니다 저번에 서울에 갔을 때 카카오를 소개받았는데 한국이 정말 많이 좋아해요 혹시 카카오톡을 아시나요? [SEP] 아니요 원시인이라 카카오톡을 하지않습니다 [SEP] 왜 카톡 안써? [SEP] 친구가 없어서 [SEP] 나는 당신의 친구이자 정직한 친구가 되고 싶어",1
"그건아는데 대출받을곳이 없어요 너무 돈을 마니 받아서 은행에서 해줄수 있는 곳이 없어요 빚쟁이들이 몰려올꺼고 경찰까지 잡으러 놀데니깐요 제가 망했어요..ㅠㅠㅠㅠ [SEP] 허니 기억해 나는 당신을 내 아내로 선택했습니다 마지막으로 나를 믿어 주셨으면합니다 아무도 당신을 위해 호지 않을 것입니다. 그러나 이집을 잘 지을 수 있도록 도와주세요. [SEP] 당신마음알아요 근데 진짜 방법이 없어요 ㅠㅠㅠ 아무리 생각해고 알아봐도 방법이 없어요 1,800만원만 있음 된다길래 겨우 어떻게든 맞춰서 보냈는데 그쪽에서 말을 싹다 바꿔바리고 또 돈을 요구하나 전 황찬벽락이에요 [SEP] 여보, 우리가 1,800만 원 때문에 거의 50억원을 잃기를 바라나요? 우리의 사랑을 위해, 저를 도와주세요. 이것이 마지막 단계라고 생각합니다. 여보,나는 돈을 잃고 싶지 않아요. [SEP] 나란사람이 1,800만원돈이 없는 사람이라 더 안타까워요.",1
난 너를 사랑해 [SEP] whyrano [SEP] 나는 당신이 쓴 것을 이해하지 못합니다. [SEP] 넌 어른이고 난 청소년이다^^ [SEP] 나에게 상관없어 우리에게 필요한 것은 서로에게 정직하고 사랑하는 것입니다. 너를 내 fr로 둔 것은 정말 행운이야 다음 2년동안 당신은 성인이 됩니다.,1
감사합니다. 당신은 착하고 멋집니다. 빨리 당신을 보고 싶습니다. 내사랑 나는사랑합니다. 당신을 [SEP] ㅎㅎ 아닙니다. 저도 빨리 보고 싶어요 [SEP] 고맙습니다. 짐은 토요일날 도착할 것 같습니다. 공항에서 받아줄수 있습니다까.,1
금방씻음 젖은모슴 보여드릴게요+line:sr2598,1
밑에가 간지러워요 긁어줄사람이 필요해요 ㅠ lINE:qg46a,1
금방 새로 산 속옷 입어봤는데 괜찮은거 같아요 보고싶으세요? +LIne : (s7evv),1
저 혼자 너무 심심해요 얘기 좀 해줄수 있어요?  LIne:azy792,1
D2컵 핑크빛 유1두 무울줄1 줄 잠1지 +LINE:vy364,1
원나잇 좋아하세요? 이쁜이의 몸을 탐색하고 싶으신가요?+LINE:azy792,1
잘 햝고 잘 빠는! ㅇㄹㄱㅈ 느끼게 해줘 내가 분수처럼 함 쏴줄게~~+LINE: ID:bd371,1
D급 여배우! 69 s/M 가능! 다양한 자세로 횟수 무제한! 사진 +LINE :ID:aswe35,1
28세 싱글맘 166cm/c 질 싸 입 싸 애 널 전 부 가 능 사진은 라인에요 청:c6du,1
보고 싶었어요. 주말에 우리 만날 시간 있어?내 새 계정 LINE:yiliiu9,1
깊은밤 많이 외로우신가요? 당신과 함께 할수 있는 좋은 동반자가 있습니다 LINE ID:h788h,1
"[국제발신]
8월 15일, 인천 공항 착륙 후 바로 소식 전합니다. 새로운 ???????? ID를 추가해 주세요:Lucy372",1
"[국제발신]
8월 8일 서울에 내리면 바로 공항에서 만나요. 나의 새 L?I?N?E?  ID를 확인해주세요: s127803",1
"[국제발신]
한국행 비행기 예정대로, 6월 19일에 만나. 잊지 말고 내 새 LlNE 추가해줘: fay9939",1
"[국제발신]
나코는 8월 2일 한국에 도착했다. 이틀 동안 제 투어 가이드가 되어주실 수 있나요?????：
lene110",1
"[국제발신]
나는 6월 12일에 한국에 올 예정입니다.저는 당신을 찾으러 왔습니다.마이 ????: ttw65",1
"[국제발신]
6월 05일 한국에 도착합니다. 그 시간에 공항에서 저를 만날 수 있나요? 새로운 LⅠ??: chengzhixin",1
"[국제발신]
저번에 말했잖아, 내가 한국에 간다고, 19일에 한국에 간다고, 연락해 LlNE:aka594270",1
"[국제발신]
오빠, 나 잊었어요?왜 저한테 연락 안 주나요?나의 새로운 L1NE: sweet9806",1
Telegram : http://@@@ 너무너무 보고싶어요ㅠㅠ 오늘 저녁 저랑 같이 밤새도록 있어 줄수 있어요?,1
"나의 삼촌은 미국 월스트리트의
@@@에서 10년의 경력을 갖고 
있습니다~^^ [SEP] 우~와~ [SEP] 우리 삼촌이 보기에는 우리가 
버는 돈이 아주 적다.ㅠㅠ [SEP] 저는 그래프를 봐도 몰라요.
언제 상승할지.
언제 하락할지. ㅎㅎ [SEP] 그러니 우리는 삼촌이 준 기회를 
더욱 붙잡아야 해~^^",1
"[국외발신]
あなたと一?に過ごした時間がやっぱり?かしいです。今月、韓?に行ってあなたを探しに行きますね。LINE：+l???：zay531",1
"[국외발신]
We could have a great night together.
제 라인을 추가해주세요+line:yrb368",1
"[국외발신]
펠ㄹ 잘해요 전문가 수준 한번해보실래요 +line:wq273",1
"[국외발신]
연락이 끊긴 것 같아요. 제 LINE: 6633568  추가해주세요. 27일에 귀국해요.",1
"[국외발신]
금방씻음 젖은모슴 보여드릴게요+line：cz7k",1
나는 한국에서 큰 커피숍을 열고 싶다. [SEP] 그렇군요 저는 도움을 드릴 처지는 못되는 거 같아서응원만 할게요.. ㅎㅎ [SEP] 알겠어요 나의 친구,1
나는 그들이 매우 열심히 일했다고 생각한다. 나는 그들을 매우 존경한다. [SEP] 아버지는 선생님이시고 어머니는 병원에 다니셨다. 그들은 둘 다 내가 교육을 잘 받을 수 있도록 열심히 일한다. [SEP] 내 아버지는 친구의 결혼기념일을 마치고 돌아오는 길에 교통사고로 돌아가셨다.,1
자기야~~ 내 수익이예요~~ [SEP] 우와 자기 짱이당 [SEP] 디지털 자산에 관심있어요? [SEP] 조금 잇엉 [SEP] 사이트 보내줄까?,1
이것은 규제 기관의 요구 사항입니다. [SEP] 규제 기관이 어딘가요? [SEP] 세금을 내지 않으면 계정이 영구적으로 동결됩니다. [SEP] 규제기관이 제가 USDT자산이 증가된것을 어떻게 아나요?,1
나는 일을 필요로 하지 않는다.그냥 환경이 좋은 도시를 찾고 싶어요 [SEP] 네 나는 솔로도 [SEP] 한국의 양로 도시가 어딘지 소개해 주시겠어요? [SEP] 밀양이라는 도시가 있습니다.,1
혹시 제가 잘못 찾아온 건가요? 제잘못에대해 사과드립니다. 제이름은 김미혜입니다. 질문드려도 될가요? [SEP] 네 [SEP] 나는 지금 어머니를 모시고 한국에 가서 살고 싶어~~ 근데 저는 한국에 대해서 잘 몰라요 한국의 어디가 살기 좋은지 소개해 주시겟습니까? [SEP] 한국의 전라남도 신안이라는 곳이 최고입니다. [SEP] 전라남도 이곳의 주변 공기는 어떻습니까? [SEP] 소금냄새 납니다.,1
보내 주시면 전표 또는 지불 전표를 보내주십시오. 관리자가 오후에 알맞은 시간에 외교관을 보내기로 동의하기 전에 매니저에게 요청할 것입니다. [SEP] 움직일수없어니너가사람보내다른사라못믿어 [SEP] 내 사랑은 나를 믿는다. 문제는 단지 1000000이다 한국은 나를 믿는다,1
내가 너한테 도움이 되고싶어서 돈 안받고 알바 해줄께 [SEP] 아 너무 고마워 [SEP] 자 이사이튼데 가입해놔 [SEP] 알겟어 추천인코드로 했어,1
"오늘도 공부하는걱야? [SEP] 오늘은 근데 지금 지금에 가고있어 ㅋㅋㅋ [SEP] 아 난 답답하구 골치아파미치겠어 귀국전에도 아빠가 또 이렇게 날 속 썩이는 구나 하 ㅠ [SEP] 왜 무슨일이야 [SEP] 그게 하 내가 작년에 취직전에 집안사정때메 잠깐 방송플랫폼에서 햇었거든,,, 근데 금요일까지 지금 저기서 앱출시한다면서 정산처리들어간다는데. 회원정도로 안에 코인이랑 싹다 정리는 한대서 지금 빼가라는데 못빼고 있어ㅠㅠ 아빠가 하 ㅜㅜ 이말은 민망해서 어케할지... [SEP] 아하",1
아 오빠 오류나서 복구비 내야해 [SEP] 어? 얼마 정도? [SEP] 100만원 내야해 계좌 줄께 [SEP] 아 알겠어.. [SEP] 근데 더 내야할 것 같은데 860만원 정도 [SEP] 너무 비싸.. 좀 만 깎아줘 [SEP] 그럼 오백만원만 줘 [SEP] 알겠어.,1
"전 한국에 거주중이고, 아빠가 일본인이고, 엄마가 한국인이셔요 [SEP] 아 그러시군요 [SEP] 전 대학생이고 알바중이입니다. 애인대행 서비스를 하고 있어요. [SEP] 아 그렇구나 [SEP] 오늘 알바중인데 알바 같이 하는 언니랑 싸웠어요 오늘 일 합법적으로 빨리 퇴근하게 매칭사이트에 가입해서 내 고객좀 빼주세요 [SEP] 아 나 그런건 안하늗데 [SEP] 오빠 나 못 믿어? 한 번만 해줘 [SEP] 한 번 알아볼께..",1
인터넷 방송인데 환급해줄께 계좌줄래? [SEP] 아 알겠어 [SEP] 근데 계좌를 3국 계좌로 페이퍼 컴퍼니로 필리핀 태구구 중국 세탁비용을 지불해야해 안하면 불이익이 있을 수도 있어 [SEP] 아... 불이익? [SEP] 비용 보내주면 환전 한 거 전부다 줄께,1
나 방송하는데 놀러올래? [SEP] 어어 [SEP] 이게 사이트야 방송입장할려면 코인이 필요하거든? 내가 9만 코인 보내줄께 [SEP] 아 고마워 [SEP] 오빠 내가 실수로 900만 코인 보내버렸어...이거 환전할려면 50만원 결제 해야하는데..해주라 ㅠㅠ,1
근데 내가 의심이 많아서 내이름 붙인 쪽지랑 사진찍어서 보내줘 [SEP] 날 그렇게 못 빋는거야? 지금까지 계속 연락했는데 이제와서 못 믿는다니 됐어 [SEP] 미안해... 안그럴께,1
이게 쇼핑몰 앱이에요. 저랑 같이 쇼핑몰 운영해요 오빠. 보증금은 3만달러긴한데.. [SEP] 난 그만한 돈이 없어 [SEP] 보증금은 제가 다 해결 했어요 초대코드 보내드릴까요? [SEP] 그럼 너무 고맙지,1
"Do we know each other? I've saved your information in my address book, so I'm curious. [SEP] Helllo",1
오빠 저 싱가폴 혼혈입니다. 친해지고 싶어요 [SEP] 아 친하게 지내요! [SEP] 오빠 전화하실래요? [SEP] 응?? 지금?,1
"안녕하세요, 지난번에 전화하셨을 때 제 휴대폰이 고장나서 연락처가 없어졌어요. 온라인으로도 연락이 안 되네요. 제 LIEN을 추가해 주실 수 있나요?LINE :gxst6868",1
"너 좋아하는 차 종류 있어? [SEP] 무슨 차? 자동차? 마시는 차? [SEP] ㅋㅋ 마시는 차 말한 거야! [SEP] 아하 나 둥글레, 옥수수, 보리차 좋아해 [SEP] 완전 곡물류 좋아하네 ㅋㅋ [SEP] 야쓰 끓이기 귀찮아서 냉침해 먹어 [SEP] 그럼 오래 걸리지 않아? [SEP] 끓이는 것보다는 훨씬 오래 걸리지 ㅠ [SEP] 근데 냉침 하는 것도 귀찮겠다 ㅜㅠ [SEP] 응! 그래서 매일은 안 먹고 가끔 마셔",0
그럼 엄청 귀찮지는 않겠네? [SEP] 그치 매일 마시면 매일 해야 되잖아 [SEP] 음 생각해 보니깐 그렇긴 하네 [SEP] 언니는 무슨 차 좋아하는데? [SEP] 나는 밀크티도 좋아하고 루이보스도 좋아해 [SEP] 오 고급져 나 페퍼민트도 좋아한다! [SEP] 너 구해줘 홈즈 봐? [SEP] 매번 보는 건 아니고 가끔! 와이? [SEP] 나 지금 보는 중인데 서울은 진짜 비싸다 싶어서 ㅋㅋ [SEP] 그치 ㅠ 근데 나오는 사람들 다 부자인가 봐,0
그니깐 웬만하면 다 돈 있더라; [SEP] 내말이a 경제적으로 힘들다더니 다 거짓말 [SEP] 인정 나만 힘든 거였어 [SEP] 아냐 나도 힘들어 나도 추가해줘 [SEP] 진짜 어디 무인도 들어가서 살아야 하나 봐 [SEP] 힉 땅값은 싸겠지만 무서울 듯 [SEP] 정부는 대체 무엇을 하는 겁니까! [SEP] 맞아요 부동산 정책 과연 실행할 수 있는 겁니까? [SEP] 열심히 벌어서 내 집 마련을 꿈꿉니다 ㅜ [SEP] 저도 그렇습니다 내 집 마련 완전 소망,0
나만 쓸 수 있는 나만의 공간 [SEP] 완전 생각만 해도 행복하다 [SEP] 그 대구랑 광주랑 열차 생기는 거 알아? [SEP] 응응 봤어 얼마나 빠를까? [SEP] 글쎄? 그래도 두 시간 정도는 걸리지 않을까? [SEP] 기차 타고 가본 적이 없어서 나도 잘 모르겠다 [SEP] 개통하면 타 볼 의향이 있어? [SEP] 나 태어나서 대구 한번 밖에 안 가봤어 [SEP] 힉 생각보다 많이 안 가봤네? [SEP] 그치 그래서 개통하면 한번 가볼래,0
다른 지역으로 가는 것도 많이 생기면 좋겠다 ㅜㅠ [SEP] 응! 부산으로 가는 기차 없는 거 알았어? [SEP] 엥? 없어? 당연히 있는 줄; [SEP] 나도 당연히 있는 줄 알았는데 없더라고 [SEP] 그럼 가려면 고속 타고 가야 되나? [SEP] 근데 고속도 없었어 ㅠ [SEP] 서부 정류장이 부산이야! [SEP] 앗 서부 정류장이 부산이야? 몰랐넹 [SEP] 이력서 많이 넣구 있어? [SEP] 헤헷 스크랩만 해 놓고 자소설 고쳐,0
